No,book_links,book_ids,book_titles,book_authors,book_sub_categories,book_ratings,book_rated_times,book_public_dates,book_downloads,book_pages,book_desciptions,book_images
2141,/sci-fi-fantasy/Psuedo-Alchemy,1423360685,Psuedo Alchemy,J.C. Bell,Sci-fi Fantasy,Rating: 4.25,4 times,Feb 2015,566,71,"The Dark Army is coming. A Rift has opened into the Sanctuary of the Elder Gods. With no way off of the small moon of volcanic glass, the Elder Gods must stay and fight, and face the full might of the Plague. Help is also coming. Led by the former Elf Prince, Adros, a joint rescue squad of giants...",/sci-fi-fantasy/Guardians-of-the-Rift
2142,/sci-fi-fantasy/The-Shadow-Rises,1423331590,The Shadow Rises,Scott Donnelly,Sci-fi Fantasy,Rating: 2.5,2 times,Feb 2015,225,186,"Scout Brooks - The American Hero! Or at least that's how he sees himself a year after saving two people from the distant planet of Bethani.  He keeps forgetting he left two people behind...  Chuck is frustrated with Scout's new attitude, and Phil is weary of both of them.  However, when you work...",/sci-fi-fantasy/Slimeborgs-of-the-Behemoth-A-Scout-Brooks-Story-Book-2
2143,/sci-fi-fantasy/To-Rescue-General-Gordon,1422936111,To Rescue General Gordon,Kurt Burnum,Sci-fi Fantasy,Rating: 4,1 times,Feb 2015,700,109,"Standing alone in the midst of a dragons home, Filagree soon found himself dealing with an unrelenting hand. One that had cast him aside pushing him to the ends of the earth by the weight of his own self pity, doubtful, and unrelenting remorse. This created a world where he had to face the...",/sci-fi-fantasy/Psuedo-Alchemy
2144,/sci-fi-fantasy/Marked-Soul-Guardians-Book-1,1422802666,Marked (Soul Guardians Book 1),K.S. Marsden,Sci-fi Fantasy,Rating: 4.75,4 times,Feb 2015,1572,228,"The first part of the Witch-Hunter trilogy.  Witches are real, and to be blunt, they’re all black-hearted, and evil. These are not wiccans, bored housewives and teens that wear too much black, playing with candles and poems.  Witches are a different breed that use magic with devastating effect. ...",/sci-fi-fantasy/The-Shadow-Rises
2145,/sci-fi-fantasy/The-Scout-Brooks-Story-The-Freshman-Invasion,1422479961,The Scout Brooks Story: The Freshman Invasion,J.P. Medved,Sci-fi Fantasy,Rating: 3,1 times,Feb 2015,444,24,Henry Emerson didn't plan on disobeying orders.  Stealing an airship and facing down a savage army of religious fanatics led by a man who believes he's the Prophet reborn. But he's about to. The famous General Gordon is trapped in a city under siege by the Prophet's soldiers. Henry and his friend...,/sci-fi-fantasy/To-Rescue-General-Gordon
2146,/sci-fi-fantasy/The-Queen-of-Carleon,1422439431,The Queen of Carleon,Kim Richardson,Sci-fi Fantasy,Rating: 4.43,7 times,Feb 2015,1848,151,"* * * READERS’ FAVORITE AWARD WINNER * * * 

Sixteen-year-old Kara Nightingale is unpopular, awkward and positively ordinary.  That is until one day, she is struck by a bus and dies... Within moments, her life changes from ordinary to extraordinary, as she wakes up in a mysterious world with a...",/sci-fi-fantasy/Marked-Soul-Guardians-Book-1
2147,/sci-fi-fantasy/Redemption-s-Warrior,1422343828,Redemption's Warrior,Scott Donnelly,Sci-fi Fantasy,Rating: 4,1 times,Jan 2015,672,206,"Scout Brooks is just starting his high school career.  After he fits into the 'awkward' crowd just fine, he accidentally stumbles upon a secret that his Astronomy teacher, Professor Ed Nog, has been keeping.  He runs a secret organization called the EIA, which is already involved in an...",/sci-fi-fantasy/The-Scout-Brooks-Story-The-Freshman-Invasion
2148,/excerpt/A-Collection-of-Two-Stories,1421119803,A Collection of Two Stories,Linda Thackeray,Sci-fi Fantasy,Rating: 0,0 times,Jan 2015,664,200,"Avalyne is at peace. The Shadow Lord has been defeated and the war he unleashed has ended. With the kingdom restored, King Dare, a mortal has finally wedded his elven love Arianne. As they prepare to usher in a new era of prosperity, the Queen announces the impending arrival of an heir. Arianne's...",/sci-fi-fantasy/The-Queen-of-Carleon
2149,/short-stories/The-Blood-Prince,1420941560,The Blood Prince,Jennifer Morse & Wiliam Mortimer,Sci-fi Fantasy,Rating: 4.25,8 times,Jan 2015,3181,117,"Our story is a fantasy retelling of a tale told to me by my cousin who ran a sports fishing and diving service from Baja California, Mexico. 

It is during the early 1970s when American teen Christopher Marcos is falsely accused of drug running and is sent to the infamous Tijuana Jail. There he...",/sci-fi-fantasy/Redemption-s-Warrior
2150,/sci-fi-fantasy/Big-Timmy,1420648960,Big Timmy,Christina Sophie,Free Previews,Rating: 5,1 times,Jan 2015,596,26,"In the first story cherise- Haylem steals cherise as a baby and leaves her at rudalias school. Cherise is told that she resembles Penelope the future queen, but when her mother finds her again a secret so  shocking is revealed to her. Story two- evivas daughter, this is the sequel to snow it is a...",/excerpt/A-Collection-of-Two-Stories
2151,/sci-fi-fantasy/Destiny-Scorns-2,1419623979,Destiny Scorns 2,Jeff Wilson,Short Stories,Rating: 5,2 times,Jan 2015,601,28,"Centuries have passed since the last of the great Sigil Knights, practitioners of lost arts, walked the earth wielding spiritual powers that are now only spoken of as part of myths and legends. Captain Aisen, a military officer in the newly re-founded Sigil Order, is returning home where his life...",/short-stories/The-Blood-Prince
2152,/sci-fi-fantasy/The-Books-of-Erigiend-I-Valyrzon-in-Search-of-Malored,1419347172,The Books of Erigiend I: Valyrzon in Search of Malored,Chris          Manson,Sci-fi Fantasy,Rating: 5,2 times,Jan 2015,427,140,"Chris Manson has a head injury; this is a story on how it affects his family and his world.  In his real life battle with his coma, he meets several contrasting characters either good or evil in a multitude of situations.  During which he becomes involved in a close to home spy organization.  The...",/sci-fi-fantasy/Big-Timmy
2153,/sci-fi-fantasy/Across-the-Rainbow,1418917368,Across the Rainbow,Beryl Oduor,Sci-fi Fantasy,Rating: 3.83,6 times,Dec 2014,813,199,"After denying Wendy the right to her throne, the Kingdom of Tyrone need her to win a war. She is called back to a people who chased her away only because of her gifts. Her choices weigh heavily on the fate of the kingdom and everyone knows it and so does she.Wendy Summer Clay, daughter of Queen...",/sci-fi-fantasy/Destiny-Scorns-2
2154,/sci-fi-fantasy/The-Kingdom,1418508028,The Kingdom,Mila J. Saarinen,Sci-fi Fantasy,Rating: 0,0 times,Dec 2014,204,30,"Valyrzon in search of Malored.  The story that starts a series of books about fantasy, magic, adventures and time manipulation. In this book, Valyrzon, Hanzui, Intelyon and Deh-Jilon go to the icy Kingdom of Agantyan looking for Malored, a Divine Stone, to give it back to the God that has lost it...",/sci-fi-fantasy/The-Books-of-Erigiend-I-Valyrzon-in-Search-of-Malored
2155,/sci-fi-fantasy/The-Book-of-the-Living-The-Eighth-Power-Book-1,1417893899,"The Book of the Living (The Eighth Power, Book 1)",Chrys Romeo,Sci-fi Fantasy,Rating: 5,4 times,Dec 2014,431,79,"A dystopian time where the Earth is covered by snow makes everything frozen, sinking in endless winter. People are hiding underground and there are more dangers than the eyes can distinguish. Who or what is going to save life on the planet is the new enigma to be discovered when a rainbow appears...",/sci-fi-fantasy/Across-the-Rainbow
2156,/sci-fi-fantasy/Perception-6-The-Island,1416944247,Perception 6 'The Island',Guy Stanton III,Sci-fi Fantasy,Rating: 4.42,12 times,Dec 2014,2881,691,"The sands blow hollowly across the plains of time. Unseen by man an army was on the move, an army of darkness... Slowly over the course of centuries the truth has been eroded away within the courts of men, until few yet stand for the ways of El Elyon, the Creator of the beginning and He who...",/sci-fi-fantasy/The-Kingdom
2157,/sci-fi-fantasy/Daimones,1415982438,Daimones,Paul Lytle,Sci-fi Fantasy,Rating: 4.5,2 times,Dec 2014,377,72,"A dark conspiracy takes the lives to two Prophets, and the remaining Prophets seek the infants who will replace their fallen allies. But the wicked ern are also seeking them, and no one is quite sure why. The world is rocked as the battle spreads across the land. Meanwhile, in a tiny farming...",/sci-fi-fantasy/The-Book-of-the-Living-The-Eighth-Power-Book-1
2158,/sci-fi-fantasy/Aloren-The-Estralony-Cycle-1-Young-Adult-Fairy-Tale-Retelling,1415596330,Aloren: The Estralony Cycle #1 (Young Adult Fairy Tale Retelling),C.A.Dayhoff,Sci-fi Fantasy,Rating: 0,0 times,Nov 2014,232,62,"Being able to foresee things isn't always a God-Send. Coming onto the scene of a fiery crash, he recognizes the car as his own and is hurt trying to save his family. Jake, ex-CIA finds out he was the one suppose to be in the car.. and with help, goes after the Man responsible following him to ""THE...",/sci-fi-fantasy/Perception-6-The-Island
2159,/sci-fi-fantasy/A-Diamond-in-My-Pocket,1415302719,A Diamond in My Pocket,Massimo Marino,Sci-fi Fantasy,Rating: 4.5,10 times,Nov 2014,1396,328,"Nothing prepared us for the last day. Could Dan Amenta be the last man alive on the planet? Death has swept away the lives of billions of people but Dan and his family were spared. By whom, and why? Surviving and searching for a reason to their lives and looking for other survivors lead Dan to...",/sci-fi-fantasy/Daimones
2160,/sci-fi-fantasy/A-Cat-From-Canada-Book-2,1415165323,A Cat From Canada Book 2,E. D. Ebeling,Sci-fi Fantasy,Rating: 3,3 times,Nov 2014,626,262,"Set in an engrossing, fully realized fantasy world, Aloren is a romantic, young adult retelling of the classic fairy tale The Wild Swans. Reyna Lauriad is a Gralde--her spirit grows from the ground in the form of a flower. She and her four brothers have been taught the risks associated with...",/sci-fi-fantasy/Aloren-The-Estralony-Cycle-1-Young-Adult-Fairy-Tale-Retelling
2161,/sci-fi-fantasy/From-the-Fields-of-Crimea-to-the-Sands-of-Mars,1414942490,From the Fields of Crimea to the Sands of Mars,Lorena Angell,Sci-fi Fantasy,Rating: 3.67,6 times,Nov 2014,912,182,"When Calli Courtnae breaks the 100-meter world record, she’s invited to Montana to prepare for Olympic tryouts. Upon arrival, she learns the truth:  she’s actually a runner, a superhuman used by other supernatural groups for secret missions. Before she can fully accept everything, she’s...",/sci-fi-fantasy/A-Diamond-in-My-Pocket
2162,/sci-fi-fantasy/The-Choice,1414524081,The Choice,Bassam Imam,Sci-fi Fantasy,Rating: 4,1 times,Nov 2014,343,223,"The main character of the book is a cat named Citizen Cat. He's raised in an upper class home, by his 'parents'. Unfortunately, his life takes a horrible turn when he's betrayed by those he loves the most; his parents literally abandon him.Thereafter, Citizen is framed for one heinous crime after...",/sci-fi-fantasy/A-Cat-From-Canada-Book-2
2163,/sci-fi-fantasy/An-Abduction-Revelation,1414516660,An Abduction Revelation,Michel Poulin,Sci-fi Fantasy,Rating: 4.89,9 times,Nov 2014,1561,699,"This is the seventh and last book of the Time Patrol - Nancy Laplante series. From the streets of 1854 London to the battlefields of the Crimean War to the French siege lines around Maastricht in 1673 and to the besieged Paris of 1870 during the Franco-Prussian War, Nancy Laplante 'B', a young...",/sci-fi-fantasy/From-the-Fields-of-Crimea-to-the-Sands-of-Mars
2164,/sci-fi-fantasy/The-Proverbial-War,1414296919,The Proverbial War,J Barrett,Sci-fi Fantasy,Rating: 3.4,5 times,Oct 2014,728,108,An unforseen accident forces a scientist to make a choice that could have far-reaching effects. When the dragons attacked the land ... there was still something in the sea that could join them.,/sci-fi-fantasy/The-Choice
2165,/sci-fi-fantasy/Enoch-The-Gentile-Witness,1414183852,Enoch The Gentile Witness,bornready@att.net,Sci-fi Fantasy,Rating: 0,0 times,Oct 2014,674,108,"A story that explores a compelling blend of known truths with mysterious unknown entities. Join the 'Kid' in his incredible global search to unravel the secrets behind his abductions as he comes face to face with his abductors. A blend between ""Total Recall"" and ""Close Encounters of the Third...",/sci-fi-fantasy/An-Abduction-Revelation
2166,/sci-fi-fantasy/Combat-Salvage-2165,1413521705,Combat Salvage 2165,Guy Stanton III,Sci-fi Fantasy,Rating: 5,8 times,Oct 2014,1693,477,Shaking so much shaking. The sound of metal ripping. No air to breath. Then the fall. It never stops. Only it does. A flutter of conscious awareness followed by moments of extreme horror make it clear that I’ve just arrived in hell. Kim could wish for many outcomes rather than what she’s now...,/sci-fi-fantasy/The-Proverbial-War
2167,/sci-fi-fantasy/The-Wishing-Well,1413312214,The Wishing Well,Samuel David,Sci-fi Fantasy,Rating: 4.88,8 times,Oct 2014,674,372,"If you believe Tribulation will come someday, if you believe Christ will return, then this book may well be for you. Set in a modern setting read how these two final witnesses as prophesied in the ‘Book of Revelations’ approach humanity in one last attempt to save as many as possible for...",/sci-fi-fantasy/Enoch-The-Gentile-Witness
2168,/sci-fi-fantasy/Zenia,1413005827,Zenia,A.D. Bloom,Sci-fi Fantasy,Rating: 4,2 times,Oct 2014,874,75,"Tig Meester tried not to think about the war in space, but now he has nowhere else to go. He enlists with the Staas Privateers and tests out as an AMTS Redsuit, an astronautics maintenance technician and damage control specialist. He's assigned to the carrier Hardway. When a ship vital to the war...",/sci-fi-fantasy/Combat-Salvage-2165
2169,/sci-fi-fantasy/The-Azure-Ancient,1412741494,The Azure Ancient,Holly Zitting,Sci-fi Fantasy,Rating: 3.67,6 times,Oct 2014,1829,305,"While hiding from her tormentors in a wishing well, Aurora falls into the mystical land of Paradan. A place where fairies, trolls, dwarfs, and giants live hand in hand until King Tommit seizes control of the throne. She is then forced into a marriage with the fiendish king to cement his hold on...",/sci-fi-fantasy/The-Wishing-Well
2170,/sci-fi-fantasy/The-Sorcery-Code-A-Fantasy-Novel-of-Magic-Romance-Danger-and-Intrigue,1412176804,"The Sorcery Code: A Fantasy Novel of Magic, Romance, Danger, and Intrigue",J. Gallagher,Sci-fi Fantasy,Rating: 3,2 times,Oct 2014,388,104,"Zenia is an alien warrior queen from a planet orbiting Shaula, a star system in the Scorpio constellation. Her matriarchal reign was terminated by an uprising of the males of her species. The males were in turn defeated by the A.I. machines they had recruited to support the revolution. Zenia and...",/sci-fi-fantasy/Zenia
